Store,Dept,Date,Predicted_Sales
34,96,2012-11-16,23837.375
34,96,2012-11-23,23837.375
34,97,2012-11-02,18431.918
34,97,2012-11-09,18447.385
34,97,2012-11-16,18451.172
34,97,2012-11-23,18451.912
34,98,2012-11-02,8939.346
34,98,2012-11-09,8941.721
34,98,2012-11-16,8985.98
34,98,2012-11-23,8986.525
34,99,2012-10-19,64.8466
34,99,2012-10-26,139.26482
34,99,2012-11-02,102.75228
34,99,2012-11-09,248.4325
35,1,2012-11-02,24356.414
35,1,2012-11-09,24582.82
35,1,2012-11-16,22867.082
35,1,2012-11-23,22638.432
35,2,2012-11-02,46078.312
35,2,2012-11-09,46156.965
35,2,2012-11-16,46126.75
35,2,2012-11-23,46121.527
35,3,2012-11-02,8182.2383
35,3,2012-11-09,8207.611
35,3,2012-11-16,8202.561
35,3,2012-11-23,8199.667
35,4,2012-11-02,19736.68
35,4,2012-11-09,19746.834
35,4,2012-11-16,19512.703
35,4,2012-11-23,19557.203
35,5,2012-11-02,18779.953
35,5,2012-11-09,18673.678
35,5,2012-11-16,19069.605
35,5,2012-11-23,19079.984
35,6,2012-11-02,2561.4924
35,6,2012-11-09,2505.3572
35,6,2012-11-16,2509.975
35,6,2012-11-23,2503.1907
35,7,2012-11-02,24393.03
35,7,2012-11-09,23920.424
35,7,2012-11-16,25477.674
35,7,2012-11-23,26861.453
35,8,2012-11-02,19495.727
35,8,2012-11-09,19459.762
35,8,2012-11-16,19468.816
35,8,2012-11-23,19468.863
35,9,2012-11-02,12606.419
35,9,2012-11-09,12753.617
35,9,2012-11-16,12630.583
35,9,2012-11-23,12834.216
35,10,2012-11-02,14912.25
35,10,2012-11-09,14904.979
35,10,2012-11-16,14906.613
35,10,2012-11-23,14915.182
35,11,2012-11-02,11161.015
35,11,2012-11-09,11402.53
35,11,2012-11-16,11051.742
35,11,2012-11-23,10993.874
35,12,2012-11-02,1937.764
35,12,2012-11-09,1933.5804
35,12,2012-11-16,1937.3021
35,12,2012-11-23,1947.8315
35,13,2012-11-02,31346.13
35,13,2012-11-09,31389.89
35,13,2012-11-16,31307.492
35,13,2012-11-23,31233.598
35,14,2012-11-02,22123.81
35,14,2012-11-09,22098.395
35,14,2012-11-16,22079.299
35,14,2012-11-23,22163.988
35,16,2012-11-02,225.4411
35,16,2012-11-09,225.4411
35,16,2012-11-16,225.4411
35,16,2012-11-23,225.4411
35,17,2012-11-02,15469.726
35,17,2012-11-09,15476.43
35,17,2012-11-16,15535.335
35,17,2012-11-23,15521.221
35,18,2012-11-02,13529.977
35,18,2012-11-09,13621.059
35,18,2012-11-16,14347.853
35,18,2012-11-23,15202.402
35,20,2012-11-02,8524.761
35,20,2012-11-09,8474.917
35,20,2012-11-16,8481.581
35,20,2012-11-23,8481.581
35,21,2012-11-02,2596.883
35,21,2012-11-09,2573.944
35,21,2012-11-16,2571.698
35,21,2012-11-23,2571.698
35,22,2012-11-02,18797.8
35,22,2012-11-09,18606.771
35,22,2012-11-16,18577.736
35,22,2012-11-23,18611.477
35,23,2012-11-02,37087.453
35,23,2012-11-09,37233.72
35,23,2012-11-16,36962.285
35,23,2012-11-23,36860.035
35,24,2012-11-02,10193.08
35,24,2012-11-09,10401.74
35,24,2012-11-16,10416.426
35,24,2012-11-23,10456.088
35,25,2012-11-02,14695.625
35,25,2012-11-09,14610.555
35,25,2012-11-16,14614.039
35,25,2012-11-23,14634.396
35,26,2012-11-02,13592.847
35,26,2012-11-09,13300.862
35,26,2012-11-16,13350.899
35,26,2012-11-23,13457.197
35,27,2012-11-02,1794.2921
35,27,2012-11-09,1823.5063
35,27,2012-11-16,1827.9216
35,27,2012-11-23,1824.4702
35,28,2012-11-02,1214.033
35,28,2012-11-09,1211.9282
35,28,2012-11-16,1197.7407
35,28,2012-11-23,1199.7334
35,29,2012-11-02,8240.632
35,29,2012-11-09,8211.82
35,29,2012-11-16,8205.363
35,29,2012-11-23,8188.868
35,30,2012-11-02,3852.74
35,30,2012-11-09,3688.0623
35,30,2012-11-16,3683.632
35,30,2012-11-23,3635.2266
35,31,2012-11-02,3736.948
35,31,2012-11-09,3564.896
35,31,2012-11-16,3549.0452
35,31,2012-11-23,3530.633
35,32,2012-11-02,5054.229
35,32,2012-11-09,4869.3584
35,32,2012-11-16,5085.9336
35,32,2012-11-23,5075.6284
35,33,2012-11-02,11336.76
35,33,2012-11-09,11435.881
35,33,2012-11-16,11434.6045
35,33,2012-11-23,11476.115
35,34,2012-11-02,25584.701
35,34,2012-11-09,25767.768
35,34,2012-11-16,25623.605
35,34,2012-11-23,25626.13
35,35,2012-11-02,3055.2236
35,35,2012-11-09,3068.0774
35,35,2012-11-16,3066.8408
35,35,2012-11-23,3065.4382
35,36,2012-11-02,3416.041
35,36,2012-11-09,3375.9548
35,36,2012-11-16,3380.1775
35,36,2012-11-23,3383.7795
35,38,2012-11-02,40515.652
35,38,2012-11-09,40496.49
35,38,2012-11-16,40465.883
35,38,2012-11-23,40413.76
35,40,2012-11-02,37663.266
35,40,2012-11-09,37639.312
35,40,2012-11-16,37635.85
35,40,2012-11-23,37635.85
35,41,2012-11-02,1320.2014
35,41,2012-11-09,1307.4209
35,41,2012-11-16,1311.0404
35,41,2012-11-23,1313.2336
35,42,2012-11-02,8164.5312
35,42,2012-11-09,8138.959
35,42,2012-11-16,8064.5415
35,42,2012-11-23,8074.151
35,44,2012-11-02,2206.2366
35,44,2012-11-09,2309.4436
35,44,2012-11-16,2261.1604
35,44,2012-11-23,2292.7795
35,46,2012-11-02,15279.393
35,46,2012-11-09,15715.319
35,46,2012-11-16,15744.644
35,46,2012-11-23,15747.275
35,47,2012-10-12,6.6018605
35,47,2012-10-19,1.4098094
35,47,2012-10-26,1.9106131
35,47,2012-11-02,2.9223473
35,49,2012-11-02,8.552874
35,49,2012-11-09,8.494761
35,49,2012-11-16,8.47898
35,49,2012-11-23,8.478038
35,51,2012-08-24,2.205571
35,51,2012-08-31,2.230199
35,51,2012-09-07,2.230199
35,51,2012-09-14,2.230199
35,52,2012-11-02,1821.2343
35,52,2012-11-09,1803.3638
35,52,2012-11-16,1799.65
35,52,2012-11-23,1822.1913
35,54,2012-11-02,21.00409
35,54,2012-11-09,24.08312
35,54,2012-11-16,22.33968
35,54,2012-11-23,20.024532
35,55,2012-11-02,7085.694
35,55,2012-11-09,7630.5425
35,55,2012-11-16,11351.518
35,55,2012-11-23,11362.515
35,56,2012-11-02,103.38903
35,56,2012-11-09,116.924416
35,56,2012-11-16,189.02748
35,56,2012-11-23,202.44533
35,58,2012-11-02,2066.6216
35,58,2012-11-09,2159.8037
35,58,2012-11-16,2179.2737
35,58,2012-11-23,2178.6638
35,59,2012-11-02,30.855566
35,59,2012-11-09,38.83039
35,59,2012-11-16,39.192913
35,59,2012-11-23,46.642647
35,60,2012-11-02,81.95707
35,60,2012-11-09,84.2263
35,60,2012-11-16,87.16782
35,60,2012-11-23,82.590576
35,67,2012-11-02,5325.004
35,67,2012-11-09,5337.421
35,67,2012-11-16,5340.4707
35,67,2012-11-23,5337.1387
35,71,2012-11-02,8773.361
35,71,2012-11-09,8774.915
35,71,2012-11-16,8752.57
35,71,2012-11-23,8749.474
35,72,2012-11-02,76134.26
35,72,2012-11-09,75999.2
35,72,2012-11-16,76185.24
35,72,2012-11-23,76252.55
35,74,2012-11-02,18755.135
35,74,2012-11-09,18702.414
35,74,2012-11-16,18788.94
35,74,2012-11-23,18782.336
35,79,2012-11-02,23982.299
35,79,2012-11-09,23998.191
35,79,2012-11-16,23991.633
35,79,2012-11-23,23996.09
35,80,2012-11-02,0.90774596
35,80,2012-11-09,0.7548297
35,80,2012-11-16,1.1142632
35,80,2012-11-23,1.1142632
35,81,2012-11-02,6451.575
35,81,2012-11-09,6390.8193
35,81,2012-11-16,6458.799
35,81,2012-11-23,6434.445
35,82,2012-11-02,13080.282
35,82,2012-11-09,13080.405
35,82,2012-11-16,13144.187
35,82,2012-11-23,13056.247
35,83,2012-11-02,1719.4059
35,83,2012-11-09,1700.857
35,83,2012-11-16,1729.1191
35,83,2012-11-23,1742.4686
35,85,2012-11-02,1588.9601
35,85,2012-11-09,1588.8904
35,85,2012-11-16,1588.2985
35,85,2012-11-23,1591.4828
35,87,2012-11-02,15206.326
35,87,2012-11-09,15240.021
35,87,2012-11-16,15226.957
35,87,2012-11-23,15307.089
35,90,2012-11-02,13913.81
35,90,2012-11-09,13926.647
35,90,2012-11-16,13927.884
35,90,2012-11-23,13922.302
35,91,2012-11-02,6620.4165
35,91,2012-11-09,6634.693
35,91,2012-11-16,6647.102
35,91,2012-11-23,6647.111
35,92,2012-11-02,37020.543
35,92,2012-11-09,37013.234
35,92,2012-11-16,37000.09
35,92,2012-11-23,37000.152
35,93,2012-11-02,1029.7123
35,93,2012-11-09,1020.7406
35,93,2012-11-16,1023.6124
35,93,2012-11-23,1013.5228
35,94,2012-11-02,30.013208
35,94,2012-11-09,30.139349
35,94,2012-11-16,30.33886
35,94,2012-11-23,30.295225
35,95,2012-11-02,40305.273
35,95,2012-11-09,40353.73
35,95,2012-11-16,40433.19
35,95,2012-11-23,40171.285
35,97,2012-11-02,3611.9353
35,97,2012-11-09,3612.7417
35,97,2012-11-16,3614.7947
35,97,2012-11-23,3615.411
35,98,2012-11-02,30.818714
35,98,2012-11-09,20.268183
35,98,2012-11-16,29.467999
35,98,2012-11-23,23.675472
36,1,2012-11-02,2795.0417
36,1,2012-11-09,3083.3865
36,1,2012-11-16,2865.907
36,1,2012-11-23,2724.1152
36,2,2012-11-02,11874.9795
36,2,2012-11-09,11875.056
36,2,2012-11-16,11875.056
36,2,2012-11-23,11875.056
36,3,2012-11-02,403.5687
36,3,2012-11-09,409.7222
36,3,2012-11-16,407.37122
36,3,2012-11-23,408.12296
36,4,2012-11-02,7923.477
36,4,2012-11-09,7925.1807
36,4,2012-11-16,7924.559
36,4,2012-11-23,7923.936
36,5,2012-11-02,285.36725
36,5,2012-11-09,284.88953
36,5,2012-11-16,283.88013
36,5,2012-11-23,284.58105
36,7,2012-11-02,244.75731
36,7,2012-11-09,276.38785
36,7,2012-11-16,248.10924
36,7,2012-11-23,245.74165
36,8,2012-11-02,3148.8645
36,8,2012-11-09,3149.2473
36,8,2012-11-16,3147.3496
36,8,2012-11-23,3146.756
36,9,2012-11-02,48.54377
36,9,2012-11-09,25.450119
36,9,2012-11-16,26.872334
36,9,2012-11-23,27.617437
36,10,2012-11-02,301.83792
36,10,2012-11-09,301.76437
36,10,2012-11-16,301.95242
36,10,2012-11-23,301.95242
36,11,2012-11-02,198.43317
36,11,2012-11-09,195.86755
36,11,2012-11-16,195.7409
36,11,2012-11-23,199.10902
36,12,2012-11-02,38.108852
36,12,2012-11-09,40.361694
36,12,2012-11-16,40.298565
36,12,2012-11-23,41.317413
36,13,2012-11-02,10372.76
36,13,2012-11-09,10367.904
36,13,2012-11-16,10368.135
36,13,2012-11-23,10368.365
36,14,2012-11-02,1336.5813
36,14,2012-11-09,1345.7698
36,14,2012-11-16,1354.0481
36,14,2012-11-23,1338.5435
36,16,2012-11-02,527.74005
36,16,2012-11-09,523.57495
36,16,2012-11-16,529.7416
36,16,2012-11-23,524.61633
36,17,2012-11-02,217.38603
36,17,2012-11-09,218.1064
36,17,2012-11-16,215.63173
36,17,2012-11-23,214.39848
36,18,2012-11-02,562.6711
36,18,2012-11-09,672.52875
36,18,2012-11-16,668.1656
36,18,2012-11-23,661.543
36,20,2012-11-02,32.819244
36,20,2012-11-09,32.5663
36,20,2012-11-16,32.687397
36,20,2012-11-23,32.45768
36,21,2012-11-02,154.28293
36,21,2012-11-09,153.78879
36,21,2012-11-16,153.7455
36,21,2012-11-23,153.7455
36,25,2012-11-02,4.7067013
36,25,2012-11-09,3.9380798
36,25,2012-11-16,4.083968
36,25,2012-11-23,4.042792
36,26,2012-11-02,181.8318
36,26,2012-11-09,185.32555
36,26,2012-11-16,184.8614
36,26,2012-11-23,181.35889
36,31,2012-11-02,31.83596
36,31,2012-11-09,21.534227
36,31,2012-11-16,31.522
36,31,2012-11-23,31.202562
36,38,2012-11-02,17845.73
36,38,2012-11-09,17883.13
36,38,2012-11-16,17854.22
36,38,2012-11-23,17862.844
36,40,2012-11-02,10189.222
36,40,2012-11-09,10205.618
36,40,2012-11-16,10163.971
36,40,2012-11-23,10153.281
36,42,2012-11-02,140.347
36,42,2012-11-09,140.10646
36,42,2012-11-16,139.38536
36,42,2012-11-23,138.45392
36,46,2012-11-02,2028.8251
36,46,2012-11-09,2015.7976
36,46,2012-11-16,2016.7834
36,46,2012-11-23,2010.6191
36,52,2012-03-02,2.289844
36,52,2012-03-09,1.3905771
36,52,2012-03-16,2.289844
36,52,2012-03-23,1.3905771
36,55,2012-07-20,9.711255
36,55,2012-07-27,9.711255
36,55,2012-08-03,9.434966
36,55,2012-08-10,9.434966
36,59,2012-02-03,2.3838525
36,59,2012-02-10,2.103585
36,59,2012-02-17,1.0115875
36,59,2012-02-24,0.88210535
36,60,2012-11-02,55.064556
36,60,2012-11-09,55.064556
36,60,2012-11-16,56.687355
36,60,2012-11-23,56.687355
36,67,2012-11-02,513.0842
36,67,2012-11-09,509.59323
36,67,2012-11-16,512.246
36,67,2012-11-23,513.99316
36,74,2012-11-02,457.69598
36,74,2012-11-09,457.87924
36,74,2012-11-16,457.9538
36,74,2012-11-23,457.9538
36,79,2012-11-02,12568.224
36,79,2012-11-09,12833.761
36,79,2012-11-16,12833.761
36,79,2012-11-23,12833.761
36,80,2012-11-02,14880.886
36,80,2012-11-09,14896.959
36,80,2012-11-16,14906.345
36,80,2012-11-23,14900.484
36,81,2012-11-02,9785.222
36,81,2012-11-09,9785.222
36,81,2012-11-16,9785.222
36,81,2012-11-23,9785.222
36,82,2012-11-02,4569.0586
36,82,2012-11-09,4577.233
36,82,2012-11-16,4599.391
36,82,2012-11-23,4599.626
36,83,2012-11-02,1693.2095
36,83,2012-11-09,1681.4854
36,83,2012-11-16,1687.8441
36,83,2012-11-23,1688.8513
36,87,2012-10-26,100.32327
36,87,2012-11-02,118.006836
36,87,2012-11-09,98.53293
36,87,2012-11-16,105.002106
36,90,2012-11-02,26192.219
36,90,2012-11-09,26198.836
36,90,2012-11-16,26209.502
36,90,2012-11-23,26209.502
36,91,2012-11-02,7270.891
36,91,2012-11-09,7271.7725
36,91,2012-11-16,7276.9688
36,91,2012-11-23,7277.0156
36,92,2012-11-02,30009.764
36,92,2012-11-09,30399.33
36,92,2012-11-16,30403.31
36,92,2012-11-23,30403.31
36,93,2012-11-02,13499.795
36,93,2012-11-09,13643.132
36,93,2012-11-16,13619.051
36,93,2012-11-23,13648.049
36,94,2012-11-02,28652.832
36,94,2012-11-09,28629.8
36,94,2012-11-16,28629.8
36,94,2012-11-23,28629.8
36,95,2012-11-02,30757.94
36,95,2012-11-09,30784.158
36,95,2012-11-16,30789.246
36,95,2012-11-23,30785.133
36,96,2012-11-02,15638.292
36,96,2012-11-09,15691.373
36,96,2012-11-16,15659.985
36,96,2012-11-23,15685.263
36,97,2012-11-02,4535.485
36,97,2012-11-09,4566.769
36,97,2012-11-16,4569.8813
36,97,2012-11-23,4569.8813
36,98,2012-11-02,5056.6494
36,98,2012-11-09,5056.6494
36,98,2012-11-16,5056.7666
36,98,2012-11-23,5056.9863
37,1,2012-11-02,17202.889
37,1,2012-11-09,15871.148
37,1,2012-11-16,15254.898
37,1,2012-11-23,15254.898
37,2,2012-11-02,17267.496
37,2,2012-11-09,17277.254
37,2,2012-11-16,17279.955
37,2,2012-11-23,17279.85
37,3,2012-11-02,1202.1326
37,3,2012-11-09,1198.8696
37,3,2012-11-16,1200.2102
37,3,2012-11-23,1186.0862
37,4,2012-11-02,17540.068
37,4,2012-11-09,17615.26
37,4,2012-11-16,17641.105
37,4,2012-11-23,17616.805
37,5,2012-11-02,790.41833
37,5,2012-11-09,809.88806
37,5,2012-11-16,800.4002
37,5,2012-11-23,800.45544
37,6,2012-10-26,15.531791
37,6,2012-11-02,16.012037
37,6,2012-11-09,16.012037
37,6,2012-11-16,16.012037
37,7,2012-11-02,674.8172
37,7,2012-11-09,672.2107
37,7,2012-11-16,669.02246
37,7,2012-11-23,667.2482
37,8,2012-11-02,16944.762
37,8,2012-11-09,16995.508
37,8,2012-11-16,17001.809
37,8,2012-11-23,17068.984
37,9,2012-11-02,111.75459
37,9,2012-11-09,112.21061
37,9,2012-11-16,116.65172
37,9,2012-11-23,116.64527
37,10,2012-11-02,403.3563
37,10,2012-11-09,402.14758
37,10,2012-11-16,401.06628
37,10,2012-11-23,401.3672
37,11,2012-11-02,1594.1718
37,11,2012-11-09,1627.3418
37,11,2012-11-16,1610.7864
37,11,2012-11-23,1611.008
37,12,2012-11-02,249.81653
37,12,2012-11-09,251.17041
37,12,2012-11-16,250.32558
37,12,2012-11-23,250.4532
37,13,2012-11-02,16503.54
37,13,2012-11-09,16514.062
37,13,2012-11-16,16505.719
37,13,2012-11-23,16502.8
37,14,2012-11-02,1390.3228
37,14,2012-11-09,1387.5807
37,14,2012-11-16,1405.8784
37,14,2012-11-23,1683.8557
37,16,2012-11-02,1616.9014
37,16,2012-11-09,1623.2383
37,16,2012-11-16,1623.8923
37,16,2012-11-23,1627.0408
37,17,2012-11-02,534.3548
37,17,2012-11-09,552.4837
37,17,2012-11-16,559.4904
37,17,2012-11-23,563.83466
37,18,2012-11-02,962.5183
37,18,2012-11-09,962.8484
37,18,2012-11-16,964.9786
37,18,2012-11-23,948.38916
37,20,2012-08-31,44.59101
37,20,2012-09-07,51.987118
37,20,2012-09-14,49.871304
37,20,2012-09-21,49.84161
37,21,2012-11-02,1701.1345
37,21,2012-11-09,1699.2678
37,21,2012-11-16,1701.4056
37,21,2012-11-23,1709.7961
37,23,2012-11-02,15.950126
37,23,2012-11-09,14.121357
37,23,2012-11-16,14.243387
37,23,2012-11-23,14.243387
37,25,2012-11-02,55.032448
37,25,2012-11-09,55.06438
37,25,2012-11-16,57.19654
37,25,2012-11-23,55.31073
37,27,2012-11-02,34.697342
37,27,2012-11-09,32.385372
37,27,2012-11-16,32.385372
37,27,2012-11-23,32.385372
37,28,2012-11-02,52.257294
37,28,2012-11-09,52.91709
37,28,2012-11-16,53.959938
37,28,2012-11-23,54.618397
37,31,2012-11-02,82.984695
37,31,2012-11-09,96.97324
37,31,2012-11-16,98.387146
37,31,2012-11-23,104.91625
37,32,2012-11-02,35.8566
37,32,2012-11-09,49.395947
37,32,2012-11-16,54.114216
37,32,2012-11-23,54.114216
37,38,2012-11-02,62134.125
37,38,2012-11-09,62182.977
37,38,2012-11-16,62179.48
37,38,2012-11-23,62182.145
37,40,2012-11-02,27821.426
37,40,2012-11-09,27825.096
37,40,2012-11-16,27861.102
37,40,2012-11-23,27856.492
37,42,2012-11-02,178.20937
37,42,2012-11-09,173.0895
37,42,2012-11-16,171.10966
37,42,2012-11-23,171.14189
37,46,2012-11-02,9090.304
37,46,2012-11-09,9105.967
37,46,2012-11-16,9089.8125
37,46,2012-11-23,9092.355
37,49,2012-11-02,11.969448
37,49,2012-11-09,11.016091
37,49,2012-11-16,11.016091
37,49,2012-11-23,11.98578
37,52,2012-11-02,28.454529
37,52,2012-11-09,29.218517
37,52,2012-11-16,29.493256
37,52,2012-11-23,29.295158
37,56,2012-11-02,41.36173
37,56,2012-11-09,65.7828
37,56,2012-11-16,55.34277
37,56,2012-11-23,57.591408
37,59,2012-11-02,66.66405
37,59,2012-11-09,71.15729
37,59,2012-11-16,71.85466
37,59,2012-11-23,70.871155
37,60,2012-11-02,687.78687
37,60,2012-11-09,711.15515
37,60,2012-11-16,712.4607
37,60,2012-11-23,710.5282
37,67,2012-11-02,2978.6091
37,67,2012-11-09,2606.834
37,67,2012-11-16,2841.681
37,67,2012-11-23,2853.3147
37,72,2012-11-02,127.708145
37,72,2012-11-09,128.03944
37,72,2012-11-16,128.03944
37,72,2012-11-23,128.03944
37,74,2012-11-02,671.1417
37,74,2012-11-09,667.77625
37,74,2012-11-16,669.9708
37,74,2012-11-23,670.1031
37,79,2012-11-02,7419.723
37,79,2012-11-09,7427.6904
37,79,2012-11-16,7413.7583
37,79,2012-11-23,7413.723
37,80,2012-11-02,11395.72
37,80,2012-11-09,11396.312
37,80,2012-11-16,11396.708
37,80,2012-11-23,11396.708
37,81,2012-11-02,10732.634
37,81,2012-11-09,10735.821
37,81,2012-11-16,10736.43
37,81,2012-11-23,10739.933
37,82,2012-11-02,7189.9434
37,82,2012-11-09,7225.0337
37,82,2012-11-16,7165.0845
37,82,2012-11-23,7180.8423
37,83,2012-11-02,2090.6262
37,83,2012-11-09,2086.4155
37,83,2012-11-16,2088.2454
37,83,2012-11-23,2099.6382
37,85,2012-11-02,62.536736
37,85,2012-11-09,60.023148
37,85,2012-11-16,61.938187
37,85,2012-11-23,62.27809
37,87,2012-11-02,1320.5791
37,87,2012-11-09,1318.4517
37,87,2012-11-16,1292.6194
37,87,2012-11-23,1291.9075
37,90,2012-11-02,46374.08
37,90,2012-11-09,46422.03
37,90,2012-11-16,46455.594
37,90,2012-11-23,46402.562
37,91,2012-11-02,30888.52
37,91,2012-11-09,30892.605
37,91,2012-11-16,30881.803
37,91,2012-11-23,30841.652
37,92,2012-11-02,63060.656
37,92,2012-11-09,63242.805
37,92,2012-11-16,63309.582
37,92,2012-11-23,63367.176
37,93,2012-11-02,22965.771
37,93,2012-11-09,22957.498
37,93,2012-11-16,22976.725
37,93,2012-11-23,22983.314
37,94,2012-11-02,33447.805
37,94,2012-11-09,32948.027
37,94,2012-11-16,32984.645
37,94,2012-11-23,32900.668
37,95,2012-11-02,54513.57
37,95,2012-11-09,54187.81
37,95,2012-11-16,54184.383
37,95,2012-11-23,54193.137
37,96,2012-11-02,21463.188
37,96,2012-11-09,21432.8
37,96,2012-11-16,21427.146
37,96,2012-11-23,21424.176
37,97,2012-11-02,14930.267
37,97,2012-11-09,14881.087
37,97,2012-11-16,14912.993
37,97,2012-11-23,14888.113
37,98,2012-11-02,6399.3354
37,98,2012-11-09,6427.5713
37,98,2012-11-16,6424.9893
37,98,2012-11-23,6507.0903
38,1,2012-11-02,9222.663
38,1,2012-11-09,8933.429
38,1,2012-11-16,8889.989
38,1,2012-11-23,8916.098
38,2,2012-11-02,12249.806
38,2,2012-11-09,12235.654
38,2,2012-11-16,12227.735
38,2,2012-11-23,12227.815
38,3,2012-11-02,467.3492
38,3,2012-11-09,465.12656
38,3,2012-11-16,464.69446
38,3,2012-11-23,465.34668
38,4,2012-11-02,11303.667
38,4,2012-11-09,11317.85
38,4,2012-11-16,11283.271
38,4,2012-11-23,11314.04
38,5,2012-11-02,346.635
38,5,2012-11-09,345.57504
38,5,2012-11-16,336.38812
38,5,2012-11-23,335.00003
38,6,2012-11-02,21.922768
38,6,2012-11-09,22.513151
38,6,2012-11-16,22.200712
38,6,2012-11-23,22.473368
38,7,2012-11-02,200.74081
38,7,2012-11-09,202.85664
38,7,2012-11-16,202.85664
38,7,2012-11-23,202.85664
38,8,2012-11-02,10807.345
38,8,2012-11-09,10777.984
38,8,2012-11-16,10812.908
38,8,2012-11-23,10791.543
38,9,2012-11-02,66.78116
38,9,2012-11-09,71.35369
38,9,2012-11-16,74.72827
38,9,2012-11-23,74.41936
38,10,2012-11-02,290.7348
38,10,2012-11-09,290.54288
38,10,2012-11-16,290.4133
38,10,2012-11-23,288.75726
38,11,2012-11-02,693.9099
38,11,2012-11-09,694.7629
38,11,2012-11-16,712.35767
38,11,2012-11-23,714.3701
38,12,2012-11-02,40.049587
38,12,2012-11-09,40.252537
38,12,2012-11-16,37.113155
38,12,2012-11-23,37.317516
38,13,2012-11-02,10765.393
38,13,2012-11-09,10747.862
38,13,2012-11-16,10780.03
38,13,2012-11-23,10782.28
38,14,2012-11-02,857.62024
38,14,2012-11-09,864.2738
38,14,2012-11-16,871.20825
38,14,2012-11-23,895.9823
38,16,2012-11-02,657.04254
38,16,2012-11-09,648.8262
38,16,2012-11-16,650.3731
38,16,2012-11-23,650.25977
38,17,2012-11-02,500.92767
38,17,2012-11-09,515.09
38,17,2012-11-16,513.9843
38,17,2012-11-23,509.53723
38,18,2012-11-02,640.23114
38,18,2012-11-09,590.92334
38,18,2012-11-16,546.80896
38,18,2012-11-23,540.23914
38,20,2012-10-26,21.89184
38,20,2012-11-02,22.159504
38,20,2012-11-09,26.177052
38,20,2012-11-16,22.270544
38,21,2012-11-02,957.2188
38,21,2012-11-09,952.11066
38,21,2012-11-16,950.05005
38,21,2012-11-23,950.05005
38,22,2012-09-14,5.0984297
38,22,2012-09-21,12.691716
38,22,2012-09-28,11.591725
38,22,2012-10-05,11.380894
38,23,2012-11-02,49.722267
38,23,2012-11-09,48.57833
38,23,2012-11-16,49.497356
38,23,2012-11-23,47.77234
38,24,2012-08-10,6.1330857
38,24,2012-08-17,6.131752
38,24,2012-08-24,6.131752
38,24,2012-08-31,6.0251737
38,25,2012-11-02,39.804256
38,25,2012-11-09,37.148968
38,25,2012-11-16,36.448345
38,25,2012-11-23,35.95133
38,26,2012-10-26,5.9435244
38,26,2012-11-02,6.077641
38,26,2012-11-09,6.0314198
38,26,2012-11-16,6.0006485
38,27,2012-11-02,12.85159
38,27,2012-11-09,12.85159
38,27,2012-11-16,12.85159
38,27,2012-11-23,12.85159
38,28,2012-11-02,76.14565
38,28,2012-11-09,76.43226
38,28,2012-11-16,75.89938
38,28,2012-11-23,76.54112
38,31,2012-11-02,15.054383
38,31,2012-11-09,13.578456
38,31,2012-11-16,14.480085
38,31,2012-11-23,14.159068
38,32,2012-11-02,62.287827
38,32,2012-11-09,62.260998
38,32,2012-11-16,62.20651
38,32,2012-11-23,62.20651
38,33,2012-09-14,4.928129
38,33,2012-09-21,5.0178027
38,33,2012-09-28,4.8004303
38,33,2012-10-05,5.1192346
38,38,2012-11-02,65716.66
38,38,2012-11-09,65481.48
38,38,2012-11-16,67408.375
38,38,2012-11-23,66300.266
38,40,2012-11-02,18198.982
38,40,2012-11-09,18229.26
38,40,2012-11-16,18223.344
38,40,2012-11-23,18223.258
38,42,2012-11-02,94.71888
38,42,2012-11-09,93.14776
38,42,2012-11-16,92.83022
38,42,2012-11-23,95.475296
38,44,2012-11-02,8.7792
38,44,2012-11-09,9.435877
38,44,2012-11-16,9.504377
38,44,2012-11-23,8.916645
38,46,2012-11-02,5066.4385
38,46,2012-11-09,5071.096
38,46,2012-11-16,5071.096
38,46,2012-11-23,5076.7065
38,52,2012-11-02,12.904568
38,52,2012-11-09,13.322729
38,52,2012-11-16,14.132554
38,52,2012-11-23,14.644138
38,56,2012-11-02,20.706406
38,56,2012-11-09,30.984861
38,56,2012-11-16,33.40611
38,56,2012-11-23,32.51824
38,59,2012-11-02,78.11531
38,59,2012-11-09,78.22462
38,59,2012-11-16,78.692764
38,59,2012-11-23,78.93159
38,60,2012-11-02,456.87296
38,60,2012-11-09,451.92145
38,60,2012-11-16,444.8383
38,60,2012-11-23,434.2566
38,67,2012-11-02,776.99524
38,67,2012-11-09,777.5584
38,67,2012-11-16,776.405
38,67,2012-11-23,776.3871
38,72,2012-11-02,301.3816
38,72,2012-11-09,309.4321
38,72,2012-11-16,308.84494
38,72,2012-11-23,304.86243
38,74,2012-11-02,250.91904
38,74,2012-11-09,251.53233
38,74,2012-11-16,249.45541
38,74,2012-11-23,249.54633
38,79,2012-11-02,9828.714
38,79,2012-11-09,9831.7
38,79,2012-11-16,9819.792
38,79,2012-11-23,9797.804
38,80,2012-11-02,10937.099
38,80,2012-11-09,10936.735
38,80,2012-11-16,10934.137
38,80,2012-11-23,10944.477
38,81,2012-11-02,10864.369
38,81,2012-11-09,10755.122
38,81,2012-11-16,10820.985
38,81,2012-11-23,10819.339
38,82,2012-11-02,6185.291
38,82,2012-11-09,6203.4976
